Ener_1,Ener_2,Ener_3,Ener_4,Ener_5,Ener_6,Ener_7,Ener_8,Ener_9,Ener_10,Latitude,Longitude,Source_Node,Target_Node
117.53841319842067,169.97674667982372,31.052273008423416,40.0,5.035558606736498,999.9979798605201,500.3820007414484,60.00712905198219,109.52578291234097,0.952103740180069,6.7729827933342674,-75.45017028749355,106,244
123.08513673878696,178.28779145915172,30.3679134242812,40.001201119940454,4.964208788833301,1000.012287672745,499.1567771190032,60.010171227222195,109.39651732814166,0.9638028566907861,6.8178287911094255,-76.98752471125826,113,241
122.4446394932136,178.06484628078536,29.48374133728379,40.004803508319704,4.8850296222631435,1000.1851404876588,499.27625175701985,59.998642720806956,110.56080752164631,0.9392898925371181,5.519643904470833,-73.75795732914071,105,233
117.59589738755575,175.25736370141902,29.98587280685978,40.01080425140834,5.03972049558085,1000.0759047428562,499.09330034871226,59.99435654255301,109.23477266127529,0.9453060516559504,8.788326603637623,-73.61123008717249,105,237
123.47117704686133,186.08229317436047,30.359201933354534,40.01919849498023,5.046006139191905,999.7146876920898,499.38077098530545,59.95559277877216,110.20265966227225,0.9516578097421471,8.450681378354425,-73.45625367118949,108,206
122.13680309988519,184.28377150258726,30.245569244457027,40.02997944729571,5.036590695454465,999.7591975781064,500.12158678451794,59.993198679245786,111.14010780012542,0.9327364659656866,10.884861797802214,-76.80369719447387,119,226
122.50539158286092,190.74787931037457,29.457396471430712,40.043138383275675,4.977106885843724,999.5487958975059,499.8845540035506,59.98554775109398,110.04352896170141,0.9582341436101044,5.589687555513395,-74.41776119626779,115,212
123.1057346023631,177.65653622504394,30.210712654887775,40.05866464986438,4.865835954376622,999.3337948814684,499.6704948810034,60.00194956241258,110.04514959110853,0.9427572094837764,9.921100339592776,-74.93284368214037,104,228
122.20786538745689,182.1248125658385,29.882731842009388,40.07654567257788,5.065897673886556,999.1534449757072,500.74188999605866,59.98647279552794,110.11394541459347,0.9504919926519064,4.720165496705639,-73.16325865274528,114,222
119.27115138781602,178.15380652597264,29.758298127835758,40.09676696323454,5.0822422049197575,998.6785580842773,500.52301936281685,60.00274588555598,109.26163823959438,0.9389687181093,4.976574230151644,-73.38655386006585,100,207
122.93516445504576,177.90437610208295,30.25922327282782,40.11931212886339,4.982154130631234,998.4582018632289,498.6205299135292,59.96270792806715,110.21666032382112,0.9385924803555494,8.712335716873081,-72.2466958489044,103,220
118.12944126439379,183.9298138306531,30.860852237974647,40.14416288178519,5.066388131926782,998.3447615498387,498.9460911679457,59.980723866133864,110.16762207111404,0.9498725702570989,7.14205274952311,-72.51244988294542,109,212
118.3492256342422,190.85612743629792,29.602065861483865,40.17129905086094,5.136125569493979,998.1776842969754,499.25574318986526,59.98569702549952,109.97964495477667,0.9655763340907936,5.998257057733715,-74.20996602474618,105,225
118.97194807194401,184.74724532252483,30.19699119337272,40.20069859390131,5.021199506929449,997.9084647729964,499.4523050477878,59.979001264809014,109.15536765316165,0.9404416131483231,4.51791732148403,-72.09763039262532,101,242
120.5310767622274,184.1840259109092,29.925693127269838,40.232337611230335,4.972743606908978,997.4604666140239,499.6410253635501,60.06235825805265,110.94668845399873,0.9591442140817267,8.810448551665734,-76.24893595416576,109,209
118.00809053238163,179.47143887934834,30.265911012724295,40.26619036039577,5.02860130569755,997.4083283229418,499.8968116757348,59.95941452001281,110.11867982329757,0.9631027695708536,7.365515709594572,-76.96420658202328,118,228
117.42677809175677,183.97176952023804,30.00911759390978,40.30222927201794,5.111145964582976,997.2724238481139,500.6765933886957,60.01350803387117,109.3886975658615,0.9597694543427852,5.610116966072031,-76.46083575503292,108,226
117.967310043192,185.58862395191707,29.661139768692927,40.34042496676842,5.04493572747476,996.5602235846462,499.216211198263,60.019920247532845,109.49763328250306,0.9482872614979014,10.819455669277726,-75.2244408437554,110,203
119.04884504533281,175.36907941527272,29.63565387463409,40.38074627346901,4.868406420801,996.4700316769533,499.59562996071156,59.99117030204587,109.61132340878706,0.9523663171164765,6.780471586144239,-73.22370317501381,103,241
119.89055146070767,179.832182661832,30.168086974001305,40.42316024830113,4.903011661057283,996.3881899927836,498.7963717930857,60.00664030951255,110.79383414100344,0.9652921795017716,6.469888055009423,-75.08466580153653,109,230
118.20016493453392,177.9631102099762,29.995774374281705,40.46763219511481,4.998672282734494,996.4560985718351,499.4789485528987,60.012209133818686,109.93808202352633,0.9594967253216077,7.817042423221747,-73.09699016138848,105,216
117.27123855680894,176.37885106082757,30.234095586984896,40.514125686826254,5.00284645857071,996.3393463059201,500.2123984447479,60.002713323230275,109.93826024967306,0.9502101006800764,6.301843991696588,-73.28607931169086,102,207
120.4441200007444,184.4127240199363,29.118068234956656,40.56260258789189,4.982242910090502,996.2541817897159,499.5431358242596,59.96468874297488,109.73506999049044,0.9382736645838523,6.272953794280782,-73.02825099552648,112,236
123.24337019145193,178.27284174256002,30.45477983935663,40.61302307784664,5.150901927668471,996.0755297062972,499.42845290951226,60.0081422296875,110.5127422881033,0.9683624851035306,10.780863080604945,-76.06363843900237,118,219
118.77162726569276,181.77199186932214,30.608017463830983,40.665345675893256,4.959713144289513,995.921384880489,499.96777175037965,60.01942278537678,110.53895604700791,0.9511757865092431,6.197459541667513,-74.41983239968275,102,246
121.35100633733983,181.76303823838325,29.96773514484908,40.71952726652915,5.042077136207199,996.2161010632157,500.73625984756154,60.04127238765558,109.24338699052952,0.9445357960579827,8.435534416280014,-73.43654105750961,119,209
119.53613354318028,177.94949183955816,30.213248808156514,40.77552312619642,5.130412739070415,996.3774878591673,499.60223550937104,59.972428877206916,109.94973198544378,0.9552746300859035,4.743403400535408,-75.5791264817047,117,249
120.7700247728701,171.9660936426942,30.36194277228515,40.83328695094045,5.06324840893818,996.3097669247601,501.5621141018736,59.99655401361547,109.89229154767538,0.9289378858405674,5.5032701108960875,-72.80986790691733,111,243
121.08809694116607,177.43292504806595,29.774034649782358,40.89277088506157,4.841940377994891,996.2948091116923,499.7139464053144,59.99943262874394,109.52304758787754,0.9569404757324174,4.643521334461543,-73.10344017071554,111,233
119.42794968253432,181.7687174161486,29.970558637022627,40.95392555074401,4.927729217120468,996.4016968831326,500.163821257505,59.99800748165907,109.70907247856691,0.9560882003698523,7.97409858907598,-76.40061736124925,111,238
117.41105725367656,180.57867971578096,30.087089528771493,41.01670007864558,4.969905698311877,996.6697346250397,501.75817469117476,59.966530500863,109.85412030762252,0.9535084711110579,7.695442644399076,-75.91056007491858,106,210
116.8749547304925,169.24881569038791,29.57226060589622,41.08104213943123,5.122035011016618,996.2447985527626,501.19469688538555,60.02203936768847,109.4960656981618,0.9593942769096448,6.6509963439851205,-75.81313302121231,108,246
121.59264037798475,182.9953669616884,29.891776187055964,41.14689797623289,5.075557364488434,995.8233635752302,500.501351508603,60.019935631213855,110.14624853891169,0.9528138530535328,9.051828893906386,-72.60761722239907,111,211
120.50886890979181,176.10409957483517,28.802196733249527,41.21421243801757,5.103011609037129,995.5719406057391,501.0317712727178,60.00753216553003,110.13535977277166,0.9559873108548986,8.567665250000065,-76.06636563830223,118,209
